"Response ID","Time Started","Date Submitted","Status","Contact ID","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","IP Address","Longitude","Latitude","Country","City","State/Region","Postal","Please select which business unit you work within.  ","Please select your location.  ","How long have you work at Ergon?  ","Please select the generation you belong to:","Please select which best describes your role? ","The company's vision is very clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I can summarize the company's vision to someone I meet.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I feel inspired by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are passionate about the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are guided by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the company's strategy.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I know what my company wants to achieve in the next year.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","This company knows how to get the results it is looking for.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We know what our next step is for improving our capabilities.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leadership effectively connects my work to the company goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have a great deal of confidence in the leadership of this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Company leaders impact the attitude and culture of the entire company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","The leadership of this company is fantastic in comparison to the leadership of other organizations I've been involved with.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders find the time to get to know the employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the decision making of company leaders.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We deal with the same problems again and again.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Company changes usually have a positive impact on me.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","People look to pass the blame when something goes wrong.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","If an issue arises, people mostly remain calm and focused.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We use feedback from customers to improve our services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I have real time access to business data.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","My team uses performance measures (i.e. key performance indicators).:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are recognized for our successes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We have a clear sense at all times whether or not we're meeting our objectives.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are held accountable for our performance.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I often use ""workarounds"" instead of the company's established systems.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","It often takes too long to get the information I need.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Oftentimes, I have to take care of things that shouldn't be my responsibility.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I know who to go to when I have concerns about our systems/processes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I follow the company's standardized procedures.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Our team consistently meets our goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our work would be better if we collaborated more.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our skills complement each other well.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","There's a real sense that I am part of a team.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our company has a spirit of teamwork and cooperation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My company does a good job of hiring the right people for the right jobs.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am confident my performance affects my compensation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get along well with my supervisor.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Performance reviews are a waste of time.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Based on my experience, the company does a great job of acclimating new employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get helpful feedback from my supervisor on a regular basis.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am consistently improving at my job.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","People here are always willing to help me learn.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","The company invests in employees learning new skills.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I have grown professionally during my time with this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My job role is always extremely clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very frequently overwhelmed at work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My job is a great fit for my skills and strengths.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I embrace the company's core values.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I look forward to going to work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I believe in the products or services we provide.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I respond to customer needs as quickly as possible.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I build great relationships with my customers.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I'm disappointed if I don't meet my customers' expectations.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I seek feedback from customers to improve our products or services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My opinions are heard and valued.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am confident that leadership understands what I do.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very comfortable letting my supervisor know when I've made a mistake.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I trust my supervisor has my best interest in mind.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I feel micromanaged.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","People in my organization express genuine gratitude toward one another.:Please indicate the extent to which you agree/disagree with the following statements.","I practice mindfulness by staying in the present moment while doing my work.:Please indicate the extent to which you agree/disagree with the following statements.","People I work with generally feel optimistic about the organization's future.:Please indicate the extent to which you agree/disagree with the following statements.","People that I work with care about my happiness and well-being.:Please indicate the extent to which you agree/disagree with the following statements.","I feel inspired every day to do my best work.:Please indicate the extent to which you agree/disagree with the following statements.","Taking everything into consideration, I am satisfied with my job as a whole.:Please indicate the extent to which you agree/disagree with the following statements.","I am willing to put in a great deal of effort beyond what is normally expected in order to help the organization:Please indicate the extent to which you agree/disagree with the following statements.","On a scale from 0-10, how likely are you to recommend your organization (as a place to work) to a friend or colleague? (0=extremely not likely, 10=extremely likely)  ","Please describe a single change that will have the greatest positive impact on the organization.  "
"768","Oct 5, 2019 7:57:34 am","Oct 5, 2019 8:05:43 am","Complete","","","","English","http://go2.ergon.com/E0c0Z0f1Jo00K00Y3s00h00","1570276654_5d98852e0a74b4.99760739","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","","24.240.133.130","-72.005096435547","44.427200317383","United States","Saint Johnsbury","VT","05819","Crafco","US - Northeastern","1-4 years","Generation X  (born between 1966 - 1980)","Management","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","7","One software for all aspects of the corporation."
"769","Oct 5, 2019 10:54:56 am","Oct 5, 2019 11:05:33 am","Complete","","","","Spanish","","1570287296_5d98aec0254776.58847479","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","","189.176.79.167","-86.93920135498","20.990800857544","Mexico","Cancun","23","77500","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","8-12 years","Generation X  (born between 1966 - 1980)","Operations","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","10","El crecer en el area de aplicaciones con adquisicion de equipos de ultima generacion."
"770","Oct 5, 2019 11:25:16 am","Oct 5, 2019 11:36:40 am","Complete","","","","Spanish","","1570289116_5d98b5dcd43a00.18178690","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","","148.223.146.40","-98.296798706055","19.059099197388","Mexico","San Andres Cholula","21","72820","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","1-4 years","Generation Y (born between 1981 - 2000)","Operations","Agree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Agree","Strongly Agree","Agree","Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","9","Implementar en cada uno de los miembros del equipo, la importancia de su papel en la empresa. "
"771","Oct 5, 2019 12:03:00 pm","Oct 5, 2019 12:14:42 pm","Complete","","","","Spanish","","1570291380_5d98beb48e1295.48672452","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","148.223.146.40","-98.296798706055","19.059099197388","Mexico","San Andres Cholula","21","72820","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","Less than a year","Generation Y (born between 1981 - 2000)","Management","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Agree","","","Agree","Agree","Agree","Agree","Agree","Agree","","Agree","","Agree","Agree","","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","9",""
"772","Oct 5, 2019 12:04:01 pm","Oct 5, 2019 12:09:48 pm","Complete","","","","Spanish","","1570291441_5d98bef1a02690.88641521","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763","","148.223.146.40","-98.296798706055","19.059099197388","Mexico","San Andres Cholula","21","72820","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","Less than a year","Generation Y (born between 1981 - 2000)","Admin + Corporate Support","Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Disagree","Agree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","10",""
"773","Oct 5, 2019 12:10:41 pm","Oct 5, 2019 12:27:32 pm","Complete","","","","Spanish","","1570291841_5d98c0816e9193.21270722","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","148.223.146.40","-98.296798706055","19.059099197388","Mexico","San Andres Cholula","21","72820","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","1-4 years","Generation Y (born between 1981 - 2000)","Operations","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","10",""
"774","Oct 5, 2019 1:15:03 pm","Oct 5, 2019 1:41:45 pm","Complete","","","","English","","1570295703_5d98cf97077243.71082756","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","","187.158.27.128","-111.04360198975","28.838600158691","Mexico","Hermosillo","26","83010","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","1-4 years","Generation X  (born between 1966 - 1980)","Sales + Marketing","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Disagree","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","9",""
"775","Oct 5, 2019 1:28:25 pm","Oct 5, 2019 1:41:23 pm","Complete","","","","Spanish","","1570296505_5d98d2b94dac99.90718497","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","","201.143.105.117","-114.82530212402","32.443698883057","Mexico","San Luis Rio Colorado","26","83440","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","1-4 years","Generation X  (born between 1966 - 1980)","Sales + Marketing","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Agree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","10","Los procesos de cualqueir tramites son lentos y de haber algún error, se tiene que reiniciar desde cero,  no permite corregir y continuar al siguiente paso."
"776","Oct 5, 2019 1:50:53 pm","Oct 5, 2019 2:11:14 pm","Complete","","","","Spanish","","1570297853_5d98d7fd15b4b7.98255502","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","","200.68.181.25","-107.47519683838","24.863700866699","Mexico","Culiacan","25","80050","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","4-8 years","Generation X  (born between 1966 - 1980)","Operations","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Disagree","Disagree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","10",""
"777","Oct 5, 2019 2:02:45 pm","Oct 5, 2019 2:34:25 pm","Complete","","","","Spanish","","1570298565_5d98dac5838434.12092778","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","148.223.146.40","-98.203498840332","19.037900924683","Mexico","Puebla","21","72270","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","12+ years","Generation X  (born between 1966 - 1980)","Operations","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","9",""
"778","Oct 5, 2019 1:59:56 pm","Oct 5, 2019 2:25:57 pm","Complete","","","","Spanish","","1570298396_5d98da1c6ff5a8.48869607","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","","148.223.146.40","-98.203498840332","19.037900924683","Mexico","Puebla","21","72270","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","Less than a year","Generation Y (born between 1981 - 2000)","Operations","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Agree","Disagree","Agree","Agree","Strongly Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","10","promover e impulsar crecimiento laboral para poder aplicar a nuevos puestos"
"779","Oct 5, 2019 2:48:08 pm","Oct 5, 2019 3:06:15 pm","Complete","","","","Spanish","","1570301288_5d98e568218735.15514259","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","","177.228.69.154","-111.04360198975","28.838600158691","Mexico","Hermosillo","26","83010","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","1-4 years","Generation X  (born between 1966 - 1980)","Sales + Marketing","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Disagree","Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","10","CONTAR CON SEGURIDAD PATRIMONIAL"
"780","Oct 5, 2019 2:49:50 pm","Oct 5, 2019 3:06:07 pm","Complete","","","","Spanish","","1570301390_5d98e5cea3dfc4.20819466","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","148.223.146.40","-98.203498840332","19.037900924683","Mexico","Puebla","21","72270","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","Latin America","Less than a year","Generation Y (born between 1981 - 2000)","Operations","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","9","excelente empresa solo faltan mejores sueldos"
