"Response ID","Time Started","Date Submitted","Status","Contact ID","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","IP Address","Longitude","Latitude","Country","City","State/Region","Postal","Please select your team.  ","Please select the country you work in.  ","How long have you worked at Mood Media?  ","Please select which best describes your work function? ","Please select which best describes your level.","Please select the generation you belong to (Optional):","Gender (Optional)","The company's vision is very clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I can summarize the company's vision to someone I meet.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I feel inspired by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are passionate about the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are guided by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the company's strategy.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I know what my company wants to achieve in the next year.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","This company knows how to get the results it is looking for.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We know what our next step is for improving our capabilities.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leadership effectively connects my work to the company goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have a great deal of confidence in the leadership of this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Company leaders impact the attitude and culture of the entire company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","The leadership of this company is fantastic in comparison to the leadership of other organizations I've been involved with.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders find the time to get to know the employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the decision making of company leaders.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We deal with the same problems again and again.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Company changes usually have a positive impact on me.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","People look to pass the blame when something goes wrong.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","If an issue arises, people mostly remain calm and focused.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We use feedback from customers to improve our services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I have real time access to business data.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","My team uses performance measures (i.e. key performance indicators).:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are recognized for our successes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We have a clear sense at all times whether or not we're meeting our objectives.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are held accountable for our performance.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I often use ""workarounds"" instead of the company's established systems.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","It often takes too long to get the information I need.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Oftentimes, I have to take care of things that shouldn't be my responsibility.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I know who to go to when I have concerns about our systems/processes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I follow the company's standardized procedures.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Our team consistently meets our goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our team collaborates well.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our skills complement each other well.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","There's a real sense that I am part of a team.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our company has a spirit of teamwork and cooperation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My company does a good job of hiring the right people for the right jobs.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am confident my performance affects my compensation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get along well with my supervisor.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Performance reviews are a waste of time.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Based on my experience, the company does a great job of acclimating new employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get helpful feedback from my supervisor on a regular basis.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am consistently improving at my job.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","People here are always willing to help me learn.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","The company invests in employees learning new skills.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I have grown professionally during my time with this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My job role is always extremely clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very frequently overwhelmed at work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My job is a great fit for my skills and strengths.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I embrace the company's core values.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I look forward to going to work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I believe in the products or services we provide.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I respond to customer needs as quickly as possible.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I build great relationships with my customers.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I'm disappointed if I don't meet my customers' expectations.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I seek feedback from customers to improve our products or services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My opinions are heard and valued.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am confident that leadership understands what I do.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very comfortable letting my supervisor know when I've made a mistake.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I trust my supervisor has my best interest in mind.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I feel micromanaged.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","People in my organization express genuine gratitude toward one another.:Please indicate the extent to which you agree/disagree with the following statements.","I practice mindfulness by staying in the present moment while doing my work.:Please indicate the extent to which you agree/disagree with the following statements.","People I work with generally feel optimistic about the organization's future.:Please indicate the extent to which you agree/disagree with the following statements.","People that I work with care about my happiness and well-being.:Please indicate the extent to which you agree/disagree with the following statements.","I feel inspired every day to do my best work.:Please indicate the extent to which you agree/disagree with the following statements.","Taking everything into consideration, I am satisfied with my job as a whole.:Please indicate the extent to which you agree/disagree with the following statements.","I am willing to put in a great deal of effort beyond what is normally expected in order to help the organization:Please indicate the extent to which you agree/disagree with the following statements.","1.:Characteristics Please write 5 Characteristic statements in the spaces provided below.  Characteristics: The central attributes of our organization; what makes our organization distinctive and therefore unique from other organizations; and what is perceived by our employees to be enduring or continuing, regardless of objective changes in the organizational environment.     Examples of Characteristics: innovative, competitive, industry leader, customer centered, unique solutions, flexibility, responsiveness and holistic services.    ","2.:Characteristics Please write 5 Characteristic statements in the spaces provided below.  Characteristics: The central attributes of our organization; what makes our organization distinctive and therefore unique from other organizations; and what is perceived by our employees to be enduring or continuing, regardless of objective changes in the organizational environment.     Examples of Characteristics: innovative, competitive, industry leader, customer centered, unique solutions, flexibility, responsiveness and holistic services.    ","3.:Characteristics Please write 5 Characteristic statements in the spaces provided below.  Characteristics: The central attributes of our organization; what makes our organization distinctive and therefore unique from other organizations; and what is perceived by our employees to be enduring or continuing, regardless of objective changes in the organizational environment.     Examples of Characteristics: innovative, competitive, industry leader, customer centered, unique solutions, flexibility, responsiveness and holistic services.    ","4.:Characteristics Please write 5 Characteristic statements in the spaces provided below.  Characteristics: The central attributes of our organization; what makes our organization distinctive and therefore unique from other organizations; and what is perceived by our employees to be enduring or continuing, regardless of objective changes in the organizational environment.     Examples of Characteristics: innovative, competitive, industry leader, customer centered, unique solutions, flexibility, responsiveness and holistic services.    ","5.:Characteristics Please write 5 Characteristic statements in the spaces provided below.  Characteristics: The central attributes of our organization; what makes our organization distinctive and therefore unique from other organizations; and what is perceived by our employees to be enduring or continuing, regardless of objective changes in the organizational environment.     Examples of Characteristics: innovative, competitive, industry leader, customer centered, unique solutions, flexibility, responsiveness and holistic services.    ","1.:Please list 5 Purpose Statements in the spaces provided below.  Purpose Statements:    A shared sense of purpose is the glue that binds people together in common causes and often links individuals. Purpose statements answer the questions: Why do we exist? What needs do we fill? Why do we do what we do?    Examples of Purpose Statements: provide value to all stakeholders, being a good partner as opposed to just a financing solution, challenge the status quo, develop innovative products and services, offer the most cost effective solutions, offer the most flexible solutions and support our community.  ","2.:Please list 5 Purpose Statements in the spaces provided below.  Purpose Statements:    A shared sense of purpose is the glue that binds people together in common causes and often links individuals. Purpose statements answer the questions: Why do we exist? What needs do we fill? Why do we do what we do?    Examples of Purpose Statements: provide value to all stakeholders, being a good partner as opposed to just a financing solution, challenge the status quo, develop innovative products and services, offer the most cost effective solutions, offer the most flexible solutions and support our community.  ","3.:Please list 5 Purpose Statements in the spaces provided below.  Purpose Statements:    A shared sense of purpose is the glue that binds people together in common causes and often links individuals. Purpose statements answer the questions: Why do we exist? What needs do we fill? Why do we do what we do?    Examples of Purpose Statements: provide value to all stakeholders, being a good partner as opposed to just a financing solution, challenge the status quo, develop innovative products and services, offer the most cost effective solutions, offer the most flexible solutions and support our community.  ","4.:Please list 5 Purpose Statements in the spaces provided below.  Purpose Statements:    A shared sense of purpose is the glue that binds people together in common causes and often links individuals. Purpose statements answer the questions: Why do we exist? What needs do we fill? Why do we do what we do?    Examples of Purpose Statements: provide value to all stakeholders, being a good partner as opposed to just a financing solution, challenge the status quo, develop innovative products and services, offer the most cost effective solutions, offer the most flexible solutions and support our community.  ","5.:Please list 5 Purpose Statements in the spaces provided below.  Purpose Statements:    A shared sense of purpose is the glue that binds people together in common causes and often links individuals. Purpose statements answer the questions: Why do we exist? What needs do we fill? Why do we do what we do?    Examples of Purpose Statements: provide value to all stakeholders, being a good partner as opposed to just a financing solution, challenge the status quo, develop innovative products and services, offer the most cost effective solutions, offer the most flexible solutions and support our community.  ","1.:Please list 5 Values in the spaces provided below. Values:   Values are beliefs that our organization's members hold in common and result in a shared sense of direction and motivation. They form the foundation on which you perform work and conduct yourselves. Examples of Values: integrity, critical thinking, continuous improvement, creativity, and innovation.  ","2.:Please list 5 Values in the spaces provided below. Values:   Values are beliefs that our organization's members hold in common and result in a shared sense of direction and motivation. They form the foundation on which you perform work and conduct yourselves. Examples of Values: integrity, critical thinking, continuous improvement, creativity, and innovation.  ","3.:Please list 5 Values in the spaces provided below. Values:   Values are beliefs that our organization's members hold in common and result in a shared sense of direction and motivation. They form the foundation on which you perform work and conduct yourselves. Examples of Values: integrity, critical thinking, continuous improvement, creativity, and inn"1048","Jan 29, 2020 1:04:06 pm","Jan 29, 2020 1:04:10 pm","Partial","","","","English","","1580321045_5e31c915e81968.78767208","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","193.226.133.1","26.103300094604","44.435398101807","Romania","Bucharest","10","052198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1049","Jan 29, 2020 12:49:06 pm","Jan 29, 2020 1:43:52 pm","Complete","","","","English","","1580320146_5e31c59214b420.24012558","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","90.200.99.98","-0.25","51.400001525879","United Kingdom","Worcester Park","N8","KT4","I am part of our Mood International team","United Kingdom","5-8 years","Sales (Premier, Local, Large Systems, Visual, Affiliate/Dealer)","Leadership (VP and up)","Born between 1966 - 1980)","Male","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Agree","Agree","Disagree","Strongly Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Global organization","Diverse","Clunky","Market leader","Great potential","Being customer-focused","Work for the sake of the organization as a whole, rather for individual departments","Drive the entire organisation forward","Remain in the forefront of the industry","Grow as a team","Transparency","Shared goals","Collaboration","Global mindset","Flexibility for local markets","8","Decision making must be quick and focused, driven by what's best for the organization as a whole rather than by what's best for a certain team or department"
"1050","Jan 29, 2020 1:08:07 pm","Jan 29, 2020 1:14:50 pm","Partial","","","","English","","1580321286_5e31ca06e51116.57661062","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36","","209.253.248.129","-97.797203063965","30.209499359131","United States","Austin","TX","78745","I am part of our Mood USA team","United States","Less than a year","Facilities, Reception/Office Management, Purchasing/Sourcing, Warehouse, Inventory & Media Production","Individual Contributor","Born between 1966 - 1980)","Male","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Disagree","Strongly Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","","","","","","","","","","","","","","","","","","","","","","","",""
"1051","Jan 29, 2020 1:07:16 pm","Jan 29, 2020 1:09:13 pm","Partial","","","","English","","1580321236_5e31c9d4835a87.38268536","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.2 Chrome/71.0.3578.99 Mobile Safari/537.36","","80.233.40.219","-6.2487998008728","53.333801269531","Ireland","Dublin","07","D02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1052","Jan 29, 2020 1:09:35 pm","Jan 29, 2020 1:36:24 pm","Complete","","","","English","","1580321375_5e31ca5f87ab22.26363284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","209.253.248.129","-97.797203063965","30.209499359131","United States","Austin","TX","78745","I am part of our Mood USA team","United States","1-4 years","Service Delivery (Dispatch, Project Coordination, Project Management, System Design Engineering)","Supervisor / Manager","Born between 1981 - 2000)","Male","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Agree","Strongly Agree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Agree","Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Innovative","Competitive","Industy leader","Customer centered","Unique Solutions","provide value to all stakeholders","being a good partner as opposed to just a financing solution","challenge the status quo","develop innovative products and services","offer the most cost effective solutions","Integrity","Critical Thinking","Continuous improvement","Creativity","Innovation","6","Invest in your employees and grow internally! We cannot currently keep pace with the external growth of the company and it will all collapse in on itself at some point."
"1053","Jan 29, 2020 1:12:19 pm","Jan 29, 2020 1:18:39 pm","Partial","","","","English","","1580321539_5e31cb03411c03.00527631","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","181.167.68.241","-58.384498596191","-34.602100372314","Argentina","Buenos Aires","07","1871","I am part of our Mood International team","Argentina","9-12 years","Sales (Premier, Local, Large Systems, Visual, Affiliate/Dealer)","Director / Senior Director","","Female","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1054","Jan 29, 2020 1:11:25 pm","Jan 29, 2020 1:14:51 pm","Partial","","","","English","","1580321485_5e31cacd52c1b8.84369905","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","209.253.248.129","-97.767196655273","30.242300033569","United States","Austin","TX","78704","I am part of our Mood USA team","United States","1-4 years","Sales (Premier, Local, Large Systems, Visual, Affiliate/Dealer)","Supervisor / Manager","Born between 1966 - 1980)","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1055","Jan 29, 2020 1:13:30 pm","Jan 29, 2020 1:27:36 pm","Partial","","","","English","","1580321610_5e31cb4a5e2189.62175821","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","107.181.177.135","-123.12909698486","49.282501220703","Canada","Vancouver","BC","V6E","I am part of our Mood USA team","Romania","1-4 years","Accounting & Finance & Credit and Collections","Individual Contributor","Born between 1981 - 2000)","Female","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Neither Agree Nor Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Strongly Agree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Disagree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Strongly Disagree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Disagree","Agree","Disagree","Disagree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Disagree","Agree","Disagree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Disagree","Agree","Neither Agree Nor Disagree","","","","","","","","","","","","","","","","",""
"1056","Jan 29, 2020 1:14:04 pm","Jan 29, 2020 1:21:25 pm","Partial","","","","English","","1580321644_5e31cb6c004510.71754630","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","108.65.19.205","-105.9661026001","31.804500579834","United States","El Paso","TX","79938","I am part of our Mood USA team","United States","1-4 years","Human Resource, Business Affairs/Legal & Licensing","Supervisor / Manager","Born between 1981 - 2000)","Female","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Agree","Disagree","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","","","","","","","","","","","","","","","","",""
"1057","Jan 29, 2020 1:14:35 pm","Jan 29, 2020 1:16:48 pm","Partial","","","","English","","1580321675_5e31cb8b7514f2.12032724","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","209.253.248.129","-97.797203063965","30.209499359131","United States","Austin","TX","78745","I am part of our Mood USA team","United States","Less than a year","Account Management (Client Satisfaction and Account Retention & Romanian Customer Care Center)","Individual Contributor","Born between 1981 - 2000)","Female","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1058","Jan 29, 2020 1:14:57 pm","Feb 5, 2020 2:08:55 am","Complete","","","","English","","1580321697_5e31cba182ad56.63083576","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","71.139.40.245","-97.633903503418","30.442100524902","United States","Pflugerville","TX","78660","I am part of our Mood USA team","United States","5-8 years","Account Management (Client Satisfaction and Account Retention & Romanian Customer Care Center)","Individual Contributor","Born between 1981 - 2000)","Female","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Disagree","Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Disagree","Disagree","Disagree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Technology Driven","Customer Centered","Competitive","Industry leader","Innovative","Develop innovative products and services.","Offer the most cost effective solutions. ","We support our community.","","","Spirit of teamwork and collaboration.","We believe in the Mood brand story.","We believe in being solution oriented for our customers, business, and each other.","We are always working towards innovation and look for room for improvement.","","10","n/a"
"1059","Jan 29, 2020 1:14:59 pm","Jan 29, 2020 1:27:12 pm","Complete","","","","English","","1580321699_5e31cba3c08cd1.15260137","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Mobile/15E148 Safari/604.1","","98.31.44.73","-82.971702575684","40.111301422119","United States","Columbus","OH","43235","I am part of our Mood USA team","United States","1-4 years","Sales (Premier, Local, Large Systems, Visual, Affiliate/Dealer)","Individual Contributor","Born between 1946 - 1965)","Female","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Industry leader","Unique solutions ","Emerging ","Competitive","Competitive","A global solution partner","Innovative product that are expandable ","Commitment to businesses ","","","Continuous improvement  ","Creative","Smart","Industry standard","Global force","9","That the PC do a better job scheduling and communicating with customers"
"1060","Jan 29, 2020 1:15:34 pm","Jan 29, 2020 1:15:37 pm","Partial","","","","English","","1580321734_5e31cbc6a4e410.83040001","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","","193.226.133.1","26.103300094604","44.435398101807","Romania","Bucharest","10","052198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
